Time,Unread/Actionable Inbox,GPNA Actions,REQS,Total Outstanding Actions,Inbox Total,GPNA Total,Todays Reqs,Total Today,Column1,Column2,Column3,Column4,Column5,Column6,,
9/28/2019 10:58,4,6,11,21,3141,1873,0,3,9/28/2019,1,5014,5011,,9/28/2019,,
9/28/2019 11:08,4,6,11,21,3141,1873,0,3,9/28/2019,1,5014,5011,,9/28/2019,,
9/28/2019 11:19,4,6,11,21,3141,1873,0,3,9/28/2019,1,5014,5011,,9/28/2019,,
9/28/2019 11:28,4,6,11,21,3141,1873,0,3,9/28/2019,1,5014,5011,,9/28/2019,,
9/28/2019 11:38,4,6,11,21,3141,1873,0,3,9/28/2019,1,5014,5011,,9/28/2019,,
9/28/2019 11:49,4,6,11,21,3141,1873,0,3,9/28/2019,1,5014,5011,,9/28/2019,,
9/28/2019 11:58,4,6,11,21,3141,1873,0,3,9/28/2019,1,5014,5011,,9/28/2019,,
9/28/2019 12:08,4,6,11,21,3141,1873,0,3,9/28/2019,1,5014,5011,,9/28/2019,,
9/28/2019 12:19,4,6,11,21,3141,1873,0,3,9/28/2019,1,5014,5011,,9/28/2019,,
9/28/2019 12:28,4,6,11,21,3141,1873,0,3,9/28/2019,1,5014,5011,,9/28/2019,,
9/28/2019 12:38,4,6,11,21,3141,1873,0,3,9/28/2019,1,5014,5011,,9/28/2019,,
9/28/2019 12:49,4,6,11,21,3141,1873,0,3,9/28/2019,1,5014,5011,,9/28/2019,,
9/28/2019 12:58,4,6,11,21,3141,1873,0,3,9/28/2019,1,5014,5011,,9/28/2019,,
9/28/2019 13:08,4,6,11,21,3141,1873,0,3,9/28/2019,1,5014,5011,,9/28/2019,,
9/28/2019 13:19,4,6,11,21,3141,1873,0,3,9/28/2019,1,5014,5011,,9/28/2019,,
9/28/2019 13:29,4,6,11,21,3141,1873,0,3,9/28/2019,1,5014,5011,,9/28/2019,,
9/28/2019 13:38,4,6,11,21,3141,1873,0,3,9/28/2019,1,5014,5011,,9/28/2019,,
9/28/2019 13:49,4,6,11,21,3141,1873,0,3,9/28/2019,1,5014,5011,,9/28/2019,,
9/28/2019 13:58,4,6,11,21,3141,1873,0,3,9/28/2019,1,5014,5011,,9/28/2019,,
9/28/2019 14:08,4,6,11,21,3141,1873,0,3,9/28/2019,1,5014,5011,,9/28/2019,,
9/28/2019 14:19,4,6,11,21,3141,1873,0,3,9/28/2019,1,5014,5011,,9/28/2019,,
9/28/2019 14:28,4,6,11,21,3141,1873,0,3,9/28/2019,1,5014,5011,,9/28/2019,,
9/28/2019 14:38,4,6,11,21,3141,1873,0,3,9/28/2019,1,5014,5011,,9/28/2019,,
9/28/2019 14:49,4,6,11,21,3143,1873,0,5,9/28/2019,1,5016,5011,,9/28/2019,,
9/28/2019 14:59,4,6,11,21,3144,1873,0,6,9/28/2019,1,5017,5011,,9/28/2019,,
9/28/2019 15:19,4,6,11,21,3144,1873,0,6,9/28/2019,1,5017,5011,,9/28/2019,,
9/28/2019 15:28,4,6,11,21,3144,1873,0,6,9/28/2019,1,5017,5011,,9/28/2019,,
9/28/2019 15:38,4,6,11,21,3144,1873,0,6,9/28/2019,1,5017,5011,,9/28/2019,,
9/28/2019 15:49,4,6,11,21,3144,1873,0,6,9/28/2019,1,5017,5011,,9/28/2019,,
9/28/2019 15:58,4,6,11,21,3144,1873,0,6,9/28/2019,1,5017,5011,,9/28/2019,,
9/28/2019 16:08,4,6,11,21,3144,1873,0,6,9/28/2019,1,5017,5011,,9/28/2019,,
9/28/2019 16:18,4,6,11,21,3144,1873,0,6,9/28/2019,1,5017,5011,,9/28/2019,,
9/28/2019 16:28,4,6,11,21,3144,1873,0,6,9/28/2019,1,5017,5011,,9/28/2019,,
9/28/2019 16:38,4,6,11,21,3144,1873,0,6,9/28/2019,1,5017,5011,,9/28/2019,,
9/28/2019 16:48,4,6,11,21,3144,1873,0,6,9/28/2019,1,5017,5011,,9/28/2019,,
9/28/2019 16:58,4,6,11,21,3147,1873,0,9,9/28/2019,1,5020,5011,,9/28/2019,,
9/28/2019 17:09,4,6,11,21,3147,1873,0,9,9/28/2019,1,5020,5011,,9/28/2019,,
9/28/2019 17:18,4,6,11,21,3147,1873,0,9,9/28/2019,1,5020,5011,,9/28/2019,,
9/28/2019 17:28,4,6,11,21,3147,1873,0,9,9/28/2019,1,5020,5011,,9/28/2019,,
9/28/2019 17:38,4,6,11,21,3147,1873,0,9,9/28/2019,1,5020,5011,,9/28/2019,,
9/28/2019 17:48,4,6,11,21,3147,1873,0,9,9/28/2019,1,5020,5011,,9/28/2019,,
9/28/2019 17:58,4,6,11,21,3147,1873,0,9,9/28/2019,1,5020,5011,,9/28/2019,,
9/30/2019 7:08,12,6,12,30,3148,1875,1,4,9/30/2019,2,5023,5020,5020,9/30/2019,,
9/30/2019 7:19,12,6,12,30,3148,1875,1,4,9/30/2019,1,5023,5020,,9/30/2019,,
9/30/2019 7:28,12,6,12,30,3148,1875,1,4,9/30/2019,1,5023,5020,,9/30/2019,,
9/30/2019 7:38,12,6,12,30,3148,1875,1,4,9/30/2019,1,5023,5020,,9/30/2019,,
9/30/2019 7:48,12,6,12,30,3148,1875,1,4,9/30/2019,1,5023,5020,,9/30/2019,,
9/30/2019 7:58,13,7,12,32,3149,1876,1,6,9/30/2019,1,5025,5020,,9/30/2019,,
9/30/2019 8:09,14,7,12,33,3150,1876,1,7,9/30/2019,1,5026,5020,,9/30/2019,,
9/30/2019 8:18,15,8,12,35,3150,1877,1,8,9/30/2019,1,5027,5020,,9/30/2019,,
9/30/2019 8:28,15,7,12,34,3150,1877,1,8,9/30/2019,1,5027,5020,,9/30/2019,,
9/30/2019 8:38,16,7,13,36,3154,1877,3,14,9/30/2019,1,5031,5020,,9/30/2019,,
9/30/2019 8:48,18,7,13,38,3156,1877,3,16,9/30/2019,1,5033,5020,,9/30/2019,,
9/30/2019 8:58,19,7,13,39,3158,1877,3,18,9/30/2019,1,5035,5020,,9/30/2019,,
9/30/2019 9:08,17,7,14,38,3159,1877,6,22,9/30/2019,1,5036,5020,,9/30/2019,,
9/30/2019 9:18,15,8,15,38,3161,1878,11,30,9/30/2019,1,5039,5020,,9/30/2019,,
9/30/2019 9:28,0,4,15,19,3161,1878,11,30,9/30/2019,1,5039,5020,,9/30/2019,,
9/30/2019 9:38,0,3,15,18,3161,1878,11,30,9/30/2019,1,5039,5020,,9/30/2019,,
9/30/2019 9:48,0,3,15,18,3161,1878,11,30,9/30/2019,1,5039,5020,,9/30/2019,,
9/30/2019 9:58,1,3,15,19,3162,1878,11,31,9/30/2019,1,5040,5020,,9/30/2019,,
9/30/2019 10:08,1,3,15,19,3162,1878,11,31,9/30/2019,1,5040,5020,,9/30/2019,,
9/30/2019 10:18,1,4,16,21,3162,1879,13,34,9/30/2019,1,5041,5020,,9/30/2019,,
9/30/2019 10:28,2,5,16,23,3163,1880,13,36,9/30/2019,1,5043,5020,,9/30/2019,,
9/30/2019 10:38,2,5,10,17,3165,1880,10,35,9/30/2019,1,5045,5020,,9/30/2019,,
9/30/2019 10:48,2,5,10,17,3165,1880,10,35,9/30/2019,1,5045,5020,,9/30/2019,,
9/30/2019 11:08,3,5,1,9,3167,1880,0,27,9/30/2019,1,5047,5020,,9/30/2019,,
9/30/2019 11:18,5,4,1,10,3168,1881,0,29,9/30/2019,1,5049,5020,,9/30/2019,,
9/30/2019 11:28,3,4,1,8,3170,1881,0,31,9/30/2019,1,5051,5020,,9/30/2019,,
9/30/2019 11:38,4,4,9,17,3170,1881,9,40,9/30/2019,1,5051,5020,,9/30/2019,,
9/30/2019 11:48,6,4,9,19,3172,1881,9,42,9/30/2019,1,5053,5020,,9/30/2019,,
9/30/2019 11:58,5,4,9,18,3172,1881,9,42,9/30/2019,1,5053,5020,,9/30/2019,,
9/30/2019 12:08,5,4,10,19,3172,1881,9,42,9/30/2019,1,5053,5020,,9/30/2019,,
9/30/2019 12:18,7,5,10,22,3172,1882,9,43,9/30/2019,1,5054,5020,,9/30/2019,,
9/30/2019 12:28,7,5,12,24,3172,1882,9,43,9/30/2019,1,5054,5020,,9/30/2019,,
9/30/2019 12:38,8,5,12,25,3173,1882,9,44,9/30/2019,1,5055,5020,,9/30/2019,,
9/30/2019 12:48,8,5,12,25,3173,1882,9,44,9/30/2019,1,5055,5020,,9/30/2019,,
9/30/2019 12:58,8,5,12,25,3173,1882,9,44,9/30/2019,1,5055,5020,,9/30/2019,,
9/30/2019 13:08,8,5,12,25,3173,1882,9,44,9/30/2019,1,5055,5020,,9/30/2019,,
9/30/2019 13:19,9,5,12,26,3173,1882,9,44,9/30/2019,1,5055,5020,,9/30/2019,,
9/30/2019 13:28,10,6,15,31,3174,1883,18,55,9/30/2019,1,5057,5020,,9/30/2019,,
9/30/2019 13:38,11,7,18,36,3175,1883,27,65,9/30/2019,1,5058,5020,,9/30/2019,,
9/30/2019 13:48,11,7,20,38,3175,1883,30,68,9/30/2019,1,5058,5020,,9/30/2019,,
9/30/2019 13:58,3,6,21,30,3179,1883,30,72,9/30/2019,1,5062,5020,,9/30/2019,,
9/30/2019 14:08,7,6,21,34,3184,1883,30,77,9/30/2019,1,5067,5020,,9/30/2019,,
9/30/2019 14:18,10,8,21,39,3184,1883,30,77,9/30/2019,1,5067,5020,,9/30/2019,,
9/30/2019 15:09,15,9,22,46,3189,1885,31,85,9/30/2019,1,5074,5020,,9/30/2019,,
9/30/2019 15:18,21,6,26,53,3193,1886,34,93,9/30/2019,1,5079,5020,,9/30/2019,,
9/30/2019 15:28,22,6,26,54,3194,1886,35,95,9/30/2019,1,5080,5020,,9/30/2019,,
9/30/2019 15:39,16,8,26,50,3196,1888,35,99,9/30/2019,1,5084,5020,,9/30/2019,,
9/30/2019 15:48,7,9,26,42,3198,1888,35,101,9/30/2019,1,5086,5020,,9/30/2019,,
9/30/2019 15:58,2,10,27,39,3199,1889,38,106,9/30/2019,1,5088,5020,,9/30/2019,,
9/30/2019 16:09,1,10,28,39,3200,1889,40,109,9/30/2019,1,5089,5020,,9/30/2019,,
9/30/2019 16:18,2,10,28,40,3202,1889,40,111,9/30/2019,1,5091,5020,,9/30/2019,,
9/30/2019 16:28,0,10,28,38,3202,1890,40,112,9/30/2019,1,5092,5020,,9/30/2019,,
9/30/2019 16:39,0,10,23,33,3202,1890,33,105,9/30/2019,1,5092,5020,,9/30/2019,,
9/30/2019 16:48,3,10,6,19,3203,1890,9,82,9/30/2019,1,5093,5020,,9/30/2019,,
9/30/2019 16:58,0,10,-9.99E-16,10,3203,1890,0,73,9/30/2019,1,5093,5020,,9/30/2019,,
9/30/2019 17:09,1,10,-9.99E-16,11,3203,1890,0,73,9/30/2019,1,5093,5020,,9/30/2019,,
9/30/2019 17:18,1,10,1,12,3203,1890,0,73,9/30/2019,1,5093,5020,,9/30/2019,,
9/30/2019 17:28,1,10,1,12,3203,1890,0,73,9/30/2019,1,5093,5020,,9/30/2019,,
9/30/2019 17:39,2,10,1,13,3203,1890,0,73,9/30/2019,1,5093,5020,,9/30/2019,,
9/30/2019 17:48,2,10,1,13,3203,1890,0,73,9/30/2019,1,5093,5020,,9/30/2019,,
9/30/2019 17:58,2,10,1,13,3203,1890,0,73,9/30/2019,1,5093,5020,,9/30/2019,,
10/1/2019 7:00,2,10,2,14,3203,1890,0,0,10/1/2019,2,5093,5093,5093,10/1/2019,,
10/1/2019 7:08,2,10,2,14,3203,1890,0,0,10/1/2019,1,5093,5093,,10/1/2019,,
10/1/2019 7:18,2,10,2,14,3203,1890,0,0,10/1/2019,1,5093,5093,,10/1/2019,,
10/1/2019 7:29,2,10,2,14,3203,1890,0,0,10/1/2019,1,5093,5093,,10/1/2019,,
10/1/2019 7:38,3,10,2,15,3204,1890,0,1,10/1/2019,1,5094,5093,,10/1/2019,,
10/1/2019 7:48,3,10,2,15,3205,1890,0,2,10/1/2019,1,5095,5093,,10/1/2019,,
10/1/2019 7:59,3,10,2,15,3210,1890,0,7,10/1/2019,1,5100,5093,,10/1/2019,,
10/1/2019 8:08,4,10,3,17,3211,1890,0,8,10/1/2019,1,5101,5093,,10/1/2019,,
10/1/2019 8:18,8,10,3,21,3212,1891,0,10,10/1/2019,1,5103,5093,,10/1/2019,,
10/1/2019 8:29,10,10,4,24,3213,1891,2,13,10/1/2019,1,5104,5093,,10/1/2019,,
10/1/2019 8:38,10,10,7,27,3214,1891,8,20,10/1/2019,1,5105,5093,,10/1/2019,,
10/1/2019 8:48,11,10,8,29,3214,1891,10,22,10/1/2019,1,5105,5093,,10/1/2019,,
10/1/2019 8:59,14,10,11,35,3214,1891,14,26,10/1/2019,1,5105,5093,,10/1/2019,,
10/1/2019 9:08,14,12,12,38,3215,1893,15,30,10/1/2019,1,5108,5093,,10/1/2019,,
10/1/2019 9:18,15,12,14,41,3215,1893,20,35,10/1/2019,1,5108,5093,,10/1/2019,,
10/1/2019 9:28,10,13,19,42,3217,1894,22,40,10/1/2019,1,5111,5093,,10/1/2019,,
10/1/2019 9:38,4,13,20,37,3220,1894,24,45,10/1/2019,1,5114,5093,,10/1/2019,,
10/1/2019 9:49,1,12,19,32,3220,1894,28,49,10/1/2019,1,5114,5093,,10/1/2019,,
10/1/2019 9:58,7,13,3,23,3223,1894,4,28,10/1/2019,1,5117,5093,,10/1/2019,,
10/1/2019 10:08,7,13,3,23,3223,1894,4,28,10/1/2019,1,5117,5093,,10/1/2019,,
10/1/2019 10:18,1,13,3,17,3227,1894,6,34,10/1/2019,1,5121,5093,,10/1/2019,,
10/1/2019 10:29,1,13,3,17,3227,1894,6,34,10/1/2019,1,5121,5093,,10/1/2019,,
10/1/2019 10:38,3,13,6,22,3228,1895,9,39,10/1/2019,1,5123,5093,,10/1/2019,,
10/1/2019 10:48,3,13,6,22,3228,1895,9,39,10/1/2019,1,5123,5093,,10/1/2019,,
10/1/2019 10:58,5,13,6,24,3229,1895,0,31,10/1/2019,1,5124,5093,,10/1/2019,,
10/1/2019 11:08,2,14,6,22,3230,1896,9,42,10/1/2019,1,5126,5093,,10/1/2019,,
10/1/2019 11:18,3,14,17,34,3230,1896,10,43,10/1/2019,1,5126,5093,,10/1/2019,,
10/1/2019 11:28,1,13,21,35,3230,1896,10,43,10/1/2019,1,5126,5093,,10/1/2019,,
10/1/2019 11:38,1,13,21,35,3230,1896,10,43,10/1/2019,1,5126,5093,,10/1/2019,,
10/1/2019 11:48,2,13,21,36,3230,1896,10,43,10/1/2019,1,5126,5093,,10/1/2019,,
10/1/2019 11:58,1,13,22,36,3230,1896,14,47,10/1/2019,1,5126,5093,,10/1/2019,,
10/1/2019 12:08,2,13,22,37,3230,1896,14,47,10/1/2019,1,5126,5093,,10/1/2019,,
10/1/2019 12:18,0,13,22,35,3230,1896,14,47,10/1/2019,1,5126,5093,,10/1/2019,,
10/1/2019 12:28,0,14,22,36,3232,1897,14,50,10/1/2019,1,5129,5093,,10/1/2019,,
10/1/2019 12:38,1,14,23,38,3233,1897,14,51,10/1/2019,1,5130,5093,,10/1/2019,,
10/1/2019 12:48,2,15,24,41,3233,1897,15,52,10/1/2019,1,5130,5093,,10/1/2019,,
10/1/2019 12:58,3,15,24,42,3235,1897,15,54,10/1/2019,1,5132,5093,,10/1/2019,,
10/1/2019 13:18,3,15,32,50,3235,1897,20,59,10/1/2019,1,5132,5093,,10/1/2019,,
10/1/2019 13:28,5,16,32,53,3238,1898,20,63,10/1/2019,1,5136,5093,,10/1/2019,,
10/1/2019 13:38,6,16,32,54,3241,1898,20,66,10/1/2019,1,5139,5093,,10/1/2019,,
10/1/2019 13:48,6,16,32,54,3243,1898,20,68,10/1/2019,1,5141,5093,,10/1/2019,,
10/1/2019 13:58,1,16,32,49,3243,1898,21,69,10/1/2019,1,5141,5093,,10/1/2019,,
10/1/2019 14:08,1,17,32,50,3244,1899,21,71,10/1/2019,1,5143,5093,,10/1/2019,,
10/1/2019 14:18,1,17,31,49,3246,1899,21,73,10/1/2019,1,5145,5093,,10/1/2019,,
10/1/2019 14:28,2,18,31,51,3251,1900,21,79,10/1/2019,1,5151,5093,,10/1/2019,,
10/1/2019 14:38,3,17,31,51,3252,1900,21,80,10/1/2019,1,5152,5093,,10/1/2019,,
10/1/2019 14:48,4,17,34,55,3253,1900,27,87,10/1/2019,1,5153,5093,,10/1/2019,,
10/1/2019 15:28,1,20,39,60,3259,1903,37,106,10/1/2019,1,5162,5093,,10/1/2019,,
10/1/2019 15:38,1,21,41,63,3259,1904,41,111,10/1/2019,1,5163,5093,,10/1/2019,,
10/1/2019 15:48,1,21,42,64,3259,1904,43,113,10/1/2019,1,5163,5093,,10/1/2019,,
10/1/2019 15:58,2,21,25,48,3261,1904,37,109,10/1/2019,1,5165,5093,,10/1/2019,,
10/1/2019 16:08,5,21,7,33,3262,1904,9,82,10/1/2019,1,5166,5093,,10/1/2019,,
10/1/2019 16:18,8,22,4,34,3262,1904,4,77,10/1/2019,1,5166,5093,,10/1/2019,,
10/1/2019 16:28,0,19,9,28,3262,1904,23,96,10/1/2019,1,5166,5093,,10/1/2019,,
10/1/2019 16:38,1,19,9,29,3263,1904,23,97,10/1/2019,1,5167,5093,,10/1/2019,,
10/1/2019 16:48,2,13,6,21,3266,1904,19,96,10/1/2019,1,5170,5093,,10/1/2019,,
10/1/2019 16:58,0,10,7,17,3266,1904,21,98,10/1/2019,1,5170,5093,,10/1/2019,,
10/1/2019 17:08,0,9,7,16,3266,1904,21,98,10/1/2019,1,5170,5093,,10/1/2019,,
10/1/2019 17:18,0,9,7,16,3266,1904,21,98,10/1/2019,1,5170,5093,,10/1/2019,,
10/1/2019 17:28,0,9,7,16,3266,1904,21,98,10/1/2019,1,5170,5093,,10/1/2019,,
10/1/2019 17:38,1,10,9,20,3267,1904,27,105,10/1/2019,1,5171,5093,,10/1/2019,,
10/1/2019 17:48,1,10,9,20,3267,1904,0,78,10/1/2019,1,5171,5093,,10/1/2019,,
10/1/2019 17:58,2,10,9,21,3267,1904,27,105,10/1/2019,1,5171,5093,,10/1/2019,,
10/2/2019 7:09,13,15,9,37,3269,1905,0,3,10/2/2019,2,5174,5171,5171,10/2/2019,,
10/2/2019 7:18,13,16,9,38,3269,1905,0,3,10/2/2019,1,5174,5171,,10/2/2019,,
10/2/2019 7:28,14,16,9,39,3270,1905,0,4,10/2/2019,1,5175,5171,,10/2/2019,,
10/2/2019 7:39,14,17,9,40,3270,1906,0,5,10/2/2019,1,5176,5171,,10/2/2019,,
10/2/2019 7:48,14,18,9,41,3270,1907,0,6,10/2/2019,1,5177,5171,,10/2/2019,,
10/2/2019 7:58,15,18,9,42,3270,1907,0,6,10/2/2019,1,5177,5171,,10/2/2019,,
10/2/2019 8:09,15,18,9,42,3273,1907,0,9,10/2/2019,1,5180,5171,,10/2/2019,,
10/2/2019 8:19,17,17,9,43,3275,1908,0,12,10/2/2019,1,5183,5171,,10/2/2019,,
10/2/2019 8:28,17,16,9,42,3275,1908,0,12,10/2/2019,1,5183,5171,,10/2/2019,,
10/2/2019 8:39,18,16,9,43,3275,1908,0,12,10/2/2019,1,5183,5171,,10/2/2019,,
10/2/2019 8:48,9,16,11,36,3279,1908,4,20,10/2/2019,1,5187,5171,,10/2/2019,,
10/2/2019 8:59,7,16,12,35,3279,1908,10,26,10/2/2019,1,5187,5171,,10/2/2019,,
10/2/2019 9:09,7,18,12,37,3279,1909,10,27,10/2/2019,1,5188,5171,,10/2/2019,,
10/2/2019 9:18,3,20,12,35,3281,1910,0,20,10/2/2019,1,5191,5171,,10/2/2019,,
10/2/2019 9:28,0,22,12,34,3281,1911,10,31,10/2/2019,1,5192,5171,,10/2/2019,,
10/2/2019 9:40,0,21,12,33,3281,1912,6,28,10/2/2019,1,5193,5171,,10/2/2019,,
10/2/2019 9:48,0,21,12,33,3281,1912,6,28,10/2/2019,1,5193,5171,,10/2/2019,,
10/2/2019 9:58,0,19,12,31,3281,1912,6,28,10/2/2019,1,5193,5171,,10/2/2019,,
10/2/2019 10:08,3,23,12,38,3282,1916,0,27,10/2/2019,1,5198,5171,,10/2/2019,,
10/2/2019 10:18,0,23,12,35,3287,1916,6,38,10/2/2019,1,5203,5171,,10/2/2019,,
10/2/2019 10:28,2,25,12,39,3289,1917,6,41,10/2/2019,1,5206,5171,,10/2/2019,,
10/2/2019 10:39,4,27,13,44,3291,1917,7,44,10/2/2019,1,5208,5171,,10/2/2019,,
10/2/2019 10:48,5,28,13,46,3293,1918,7,47,10/2/2019,1,5211,5171,,10/2/2019,,
10/2/2019 10:59,7,28,13,48,3294,1919,7,49,10/2/2019,1,5213,5171,,10/2/2019,,
10/2/2019 11:08,9,30,13,52,3295,1921,7,52,10/2/2019,1,5216,5171,,10/2/2019,,
10/2/2019 11:18,10,31,14,55,3295,1922,8,54,10/2/2019,1,5217,5171,,10/2/2019,,
10/2/2019 11:28,12,28,15,55,3297,1922,10,58,10/2/2019,1,5219,5171,,10/2/2019,,
10/2/2019 11:39,12,30,16,58,3301,1922,10,62,10/2/2019,1,5223,5171,,10/2/2019,,
10/2/2019 11:48,3,30,65,98,3302,1922,18,71,10/2/2019,1,5224,5171,,10/2/2019,,
10/2/2019 11:58,6,30,66,102,3304,1922,18,73,10/2/2019,1,5226,5171,,10/2/2019,,
10/2/2019 12:09,6,30,66,102,3306,1922,18,75,10/2/2019,1,5228,5171,,10/2/2019,,
10/2/2019 12:18,6,30,66,102,3307,1922,18,76,10/2/2019,1,5229,5171,,10/2/2019,,
10/2/2019 12:28,6,30,66,102,3309,1922,18,78,10/2/2019,1,5231,5171,,10/2/2019,,
10/2/2019 12:39,7,31,66,104,3310,1923,18,80,10/2/2019,1,5233,5171,,10/2/2019,,
10/2/2019 12:48,8,32,69,109,3311,1923,21,84,10/2/2019,1,5234,5171,,10/2/2019,,
10/2/2019 12:58,8,32,70,110,3311,1923,23,86,10/2/2019,1,5234,5171,,10/2/2019,,
10/2/2019 13:08,8,33,70,111,3311,1923,23,86,10/2/2019,1,5234,5171,,10/2/2019,,
10/2/2019 13:18,9,34,70,113,3318,1923,23,93,10/2/2019,1,5241,5171,,10/2/2019,,
10/2/2019 13:28,9,34,70,113,3321,1923,23,96,10/2/2019,1,5244,5171,,10/2/2019,,
10/2/2019 13:38,10,34,70,114,3321,1923,23,96,10/2/2019,1,5244,5171,,10/2/2019,,
10/2/2019 13:48,10,35,70,115,3321,1924,23,97,10/2/2019,1,5245,5171,,10/2/2019,,
10/2/2019 13:58,0,35,70,105,3321,1924,23,97,10/2/2019,1,5245,5171,,10/2/2019,,
10/2/2019 14:08,8,35,70,113,3323,1924,26,102,10/2/2019,1,5247,5171,,10/2/2019,,
10/2/2019 14:18,0,35,71,106,3323,1924,27,103,10/2/2019,1,5247,5171,,10/2/2019,,
10/2/2019 14:28,2,21,71,94,3327,1924,27,107,10/2/2019,1,5251,5171,,10/2/2019,,
10/2/2019 14:38,3,12,70,85,3329,1924,27,109,10/2/2019,1,5253,5171,,10/2/2019,,
10/2/2019 14:48,4,8,70,82,3330,1925,24,108,10/2/2019,1,5255,5171,,10/2/2019,,
10/2/2019 14:58,0,7,70,77,3330,1925,24,108,10/2/2019,1,5255,5171,,10/2/2019,,
10/2/2019 15:08,1,12,70,83,3331,1929,24,113,10/2/2019,1,5260,5171,,10/2/2019,,
10/2/2019 15:48,0,12,70,82,3331,1929,27,116,10/2/2019,1,5260,5171,,10/2/2019,,
10/2/2019 15:58,2,15,69,86,3333,1931,24,117,10/2/2019,1,5264,5171,,10/2/2019,,
10/2/2019 16:08,2,15,69,86,3336,1931,24,120,10/2/2019,1,5267,5171,,10/2/2019,,
10/2/2019 16:18,3,16,69,88,3337,1932,24,122,10/2/2019,1,5269,5171,,10/2/2019,,
10/2/2019 16:28,3,15,69,87,3337,1932,24,122,10/2/2019,1,5269,5171,,10/2/2019,,
10/2/2019 16:38,3,16,67,86,3339,1933,24,125,10/2/2019,1,5272,5171,,10/2/2019,,
10/2/2019 16:48,3,16,66,85,3339,1933,24,125,10/2/2019,1,5272,5171,,10/2/2019,,
10/2/2019 16:58,0,17,29,46,3339,1934,25,127,10/2/2019,1,5273,5171,,10/2/2019,,
10/2/2019 17:08,2,17,8,27,3340,1934,10,113,10/2/2019,1,5274,5171,,10/2/2019,,
10/2/2019 17:19,1,18,9,28,3340,1935,11,115,10/2/2019,1,5275,5171,,10/2/2019,,
10/2/2019 17:28,2,19,9,30,3343,1936,11,119,10/2/2019,1,5279,5171,,10/2/2019,,
10/2/2019 17:38,4,20,9,33,3343,1937,11,120,10/2/2019,1,5280,5171,,10/2/2019,,
10/2/2019 17:48,4,20,9,33,3343,1937,11,120,10/2/2019,1,5280,5171,,10/2/2019,,
10/2/2019 17:58,6,20,9,35,3343,1937,11,120,10/2/2019,1,5280,5171,,10/2/2019,,
10/3/2019 7:08,11,24,9,44,3347,1938,0,5,10/3/2019,2,5285,5280,5280,10/3/2019,,
10/3/2019 7:19,12,24,9,45,3348,1938,0,6,10/3/2019,1,5286,5280,,10/3/2019,,
10/3/2019 7:28,12,25,9,46,3348,1938,0,6,10/3/2019,1,5286,5280,,10/3/2019,,
10/3/2019 7:38,12,25,9,46,3348,1938,0,6,10/3/2019,1,5286,5280,,10/3/2019,,
10/3/2019 7:49,12,26,9,47,3348,1938,0,6,10/3/2019,1,5286,5280,,10/3/2019,,
10/3/2019 7:58,12,26,9,47,3348,1938,0,6,10/3/2019,1,5286,5280,,10/3/2019,,
10/3/2019 8:08,12,26,10,48,3351,1938,0,9,10/3/2019,1,5289,5280,,10/3/2019,,
10/3/2019 8:19,13,26,10,49,3354,1938,0,12,10/3/2019,1,5292,5280,,10/3/2019,,
10/3/2019 8:28,6,29,10,45,3357,1939,0,16,10/3/2019,1,5296,5280,,10/3/2019,,
10/3/2019 8:38,2,25,10,37,3359,1940,0,19,10/3/2019,1,5299,5280,,10/3/2019,,
10/3/2019 8:49,3,25,5,33,3359,1940,0,19,10/3/2019,1,5299,5280,,10/3/2019,,
10/3/2019 8:58,0,26,-9.99E-16,26,3360,1941,2,23,10/3/2019,1,5301,5280,,10/3/2019,,
10/3/2019 9:08,0,20,2,22,3361,1942,5,28,10/3/2019,1,5303,5280,,10/3/2019,,
10/3/2019 9:19,1,21,2,24,3361,1943,5,29,10/3/2019,1,5304,5280,,10/3/2019,,
10/3/2019 9:29,2,20,3,25,3362,1943,6,31,10/3/2019,1,5305,5280,,10/3/2019,,
10/3/2019 9:38,5,20,3,28,3365,1943,5,33,10/3/2019,1,5308,5280,,10/3/2019,,
10/3/2019 9:49,9,20,3,32,3368,1943,5,36,10/3/2019,1,5311,5280,,10/3/2019,,
10/3/2019 9:58,10,20,3,33,3368,1943,5,36,10/3/2019,1,5311,5280,,10/3/2019,,
10/3/2019 10:08,11,20,4,35,3369,1943,5,37,10/3/2019,1,5312,5280,,10/3/2019,,
10/3/2019 10:19,13,20,4,37,3370,1943,5,38,10/3/2019,1,5313,5280,,10/3/2019,,
10/3/2019 10:28,13,19,4,36,3370,1943,5,38,10/3/2019,1,5313,5280,,10/3/2019,,
10/3/2019 10:38,13,20,6,39,3370,1944,9,43,10/3/2019,1,5314,5280,,10/3/2019,,
10/3/2019 10:49,15,17,7,39,3371,1945,12,48,10/3/2019,1,5316,5280,,10/3/2019,,
10/3/2019 10:58,1,16,7,24,3375,1945,12,52,10/3/2019,1,5320,5280,,10/3/2019,,
10/3/2019 11:08,0,20,8,28,3377,1949,12,58,10/3/2019,1,5326,5280,,10/3/2019,,
10/3/2019 11:19,1,22,8,31,3379,1951,12,62,10/3/2019,1,5330,5280,,10/3/2019,,
10/3/2019 11:28,1,24,8,33,3380,1953,12,65,10/3/2019,1,5333,5280,,10/3/2019,,
10/3/2019 11:38,4,25,8,37,3381,1953,12,66,10/3/2019,1,5334,5280,,10/3/2019,,
